latitude,longitude,elevation,slope,country,state,ore,gangue,dep_type,hrock_type,arock_type,ore_ctrl,commod1
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
26.63239,112.54946,85.0,3.8465338,China,Hunan,,,,,,,Lead
26.63239,112.54946,85.0,3.8465338,China,Hunan,,,,,,,Lead
23.49934,74.2505,201.0,9.666885,India,Rajasthan,,,,,,,
20.83285,82.80027,556.0,23.437786,India,Orissa,,,,,,,Aluminum
21.79947,85.25021,731.0,21.001844,India,Orissa,,,,,,,
31.66545,118.66596,48.0,5.7364554,China,Anhui [Anhwei],,,,,,,
35.99842,102.9997,2085.0,20.261206,China,Gansu [Kansu],,,,,,,Aluminum
21.94945,85.3802,729.0,5.4391527,India,Orissa,,,,,,,
40.91493,118.61587,521.0,11.738787,China,Shaanxi [Shensi],,,,,,,Molybdenum
30.0988,104.49966,442.0,9.730457,China,Sichuan [Szechwan],,,,,,,
10.10058,76.38371,15.0,3.8749108,India,Kerala,,,,,,,"Aluminum, Contained or Metal"
10.10058,76.38371,15.0,3.8749108,India,Kerala,,,,,,,"Aluminum, Contained or Metal"
10.10058,76.38371,15.0,3.8749108,India,Kerala,,,,,,,"Aluminum, Contained or Metal"
34.49858,119.49922,2.0,2.432953,China,Jiangsu [Kiangsu],,,,,,,
24.99921,105.74965,898.0,32.641247,China,Guizhou [Kweichow],,,,,,,
10.90049,97.93317,249.0,33.230824,Burma,,,,,,,,Iron
27.49902,111.99948,225.0,14.272411,China,Hunan,,,,,,,Antimony
27.49902,111.99948,225.0,14.272411,China,Hunan,,,,,,,Antimony
27.49902,111.99948,225.0,14.272411,China,Hunan,,,,,,,Antimony
19.44968,83.15026,794.0,12.136165,India,Orissa,,,,,,,
25.49918,112.49946,347.0,6.3117175,China,Hunan,,,,,,,
12.06039,78.48037,363.0,2.1105092,India,,,,,,,,
23.73264,116.73266,297.0,37.067055,China,Guangdong [Kwangtung],,,,,,,
31.01433,98.01795,4787.0,21.478645,China,,,,,,,,Copper
26.46577,99.26652,2830.0,26.441088,China,Yunnan,,,,,,,"Lead, Zinc"
26.46577,99.26652,2830.0,26.441088,China,Yunnan,,,,,,,"Lead, Zinc"
27.35902,76.28046,431.0,2.2840722,India,Rajasthan,,,,,,,
27.99899,110.49951,347.0,18.361586,China,Hunan,,,,,,,
34.49854,113.49939,196.0,4.3665667,China,Henan [Honan],,,,,,,
34.49854,113.49939,196.0,4.3665667,China,Henan [Honan],,,,,,,
27.83227,85.6669,1559.0,24.224741,Nepal,,,,,,,,Magnesite
41.49827,126.49894,859.0,15.644191,China,Jilin [Kirin],,,,,,,
41.49827,126.49894,859.0,15.644191,China,Jilin [Kirin],,,,,,,
41.49827,126.49894,859.0,15.644191,China,Jilin [Kirin],,,,,,,
41.49827,126.49894,859.0,15.644191,China,Jilin [Kirin],,,,,,,
41.49827,126.49894,859.0,15.644191,China,Jilin [Kirin],,,,,,,
24.46596,73.83382,505.0,8.84708,India,Rajasthan,,,,,,,Phosphorus-Phosphates
22.03274,88.03343,0.0,0.0,India,West Bengal,,,,,,,Phosphorus-Phosphates
22.03274,88.03343,0.0,0.0,India,West Bengal,,,,,,,Phosphorus-Phosphates
29.49887,110.4995,523.0,13.7644825,China,Hubei [Hupeh],,,,,,,
29.49887,110.4995,523.0,13.7644825,China,Hubei [Hupeh],,,,,,,
30.9321,117.78259,-7.0,16.613012,China,Anhui [Anhwei],,,,,,,Copper
30.9321,117.78259,-7.0,16.613012,China,Anhui [Anhwei],,,,,,,Copper
30.9321,117.78259,-7.0,16.613012,China,Anhui [Anhwei],,,,,,,Copper
13.63024,75.45044,875.0,14.028331,India,Karnataka,,,,,,,
13.63024,75.45044,875.0,14.028331,India,Karnataka,,,,,,,
27.499,102.49973,1852.0,11.058119,China,Sichuan [Szechwan],,,,,,,Iron
27.499,102.49973,1852.0,11.058119,China,Sichuan [Szechwan],,,,,,,Iron
23.49933,105.49966,1381.0,22.342539,China,Yunnan,,,,,,,Iron
28.23224,85.18352,4473.0,33.89211,Nepal,,,,,,,,
40.99817,106.99954,1033.0,3.7047918,China,Nei Mongol* (Inner Mongolia),,,,,,,
25.48249,114.18272,757.0,35.37026,China,Jiangxi [Kiangsi],,,,,,,"Tungsten, Tin"
51.71466,126.63201,175.0,3.5176013,China,Heilongjiang [Heilungkiang],,,,,,,Gold
25.49919,115.49939,214.0,4.206127,China,Jiangxi [Kiangsi],,,,,,,
25.49919,115.49939,214.0,4.206127,China,Jiangxi [Kiangsi],,,,,,,
36.49838,104.19965,1675.0,3.0094304,China,Gansu [Kansu],,,,,,,"Zinc, Lead"
21.05423,85.82189,162.0,2.7167518,India,Orissa,,,,,,,Chromium
25.04921,109.49955,297.0,12.853673,China,Guangxi* [Kwangsi],,,,,,,"Lead, Zinc"
27.74074,66.53402,1440.0,13.874603,Pakistan,,,,,,,,Barium-Barite
21.82946,85.4002,623.0,7.4447136,India,Orissa,,,,,,,
24.49924,104.49968,1034.0,26.49011,China,Yunnan,,,,,,,
24.49924,104.49968,1034.0,26.49011,China,Yunnan,,,,,,,
24.49924,104.49968,1034.0,26.49011,China,Yunnan,,,,,,,
29.49885,103.4997,453.0,2.1302862,China,Sichuan [Szechwan],,,,,,,
41.76484,109.96613,1615.0,2.6523857,China,Nei Mongol* (Inner Mongolia),,,,,,,REE
41.76484,109.96613,1615.0,2.6523857,China,Nei Mongol* (Inner Mongolia),,,,,,,REE
41.76484,109.96613,1615.0,2.6523857,China,Nei Mongol* (Inner Mongolia),,,,,,,REE
23.49932,100.49979,1599.0,18.03911,China,Yunnan,,,,,,,
23.49932,100.49979,1599.0,18.03911,China,Yunnan,,,,,,,
21.79947,85.23021,887.0,9.633895,India,Orissa,,,,,,,
37.28162,95.51662,2967.0,2.330068,China,Qinghai [Tsinghai],,,,,,,"Zinc, Lead"
21.49951,110.49953,24.0,2.7211494,China,Guangdong [Kwangtung],,,,,,,Iron
21.49951,110.49953,24.0,2.7211494,China,Guangdong [Kwangtung],,,,,,,Iron
21.49951,110.49953,24.0,2.7211494,China,Guangdong [Kwangtung],,,,,,,Iron
40.96492,117.93249,330.0,3.0752976,China,Hebei [Hopeh],,,,,,,Copper
36.19848,119.86589,58.0,2.7802885,China,Shandong [Shantung],,,,,,,
40.09826,118.29919,138.0,10.564574,China,Hebei [Hopeh],,,,,,,Gold
26.99906,107.3329,1346.0,16.303278,China,Guizhou [Kweichow],,,,,,,Phosphorus-Phosphates
41.49824,123.49902,66.0,2.4751425,China,Liaoning,,,,,,,
41.49824,123.49902,66.0,2.4751425,China,Liaoning,,,,,,,
41.49824,123.49902,66.0,2.4751425,China,Liaoning,,,,,,,
41.49824,123.49902,66.0,2.4751425,China,Liaoning,,,,,,,
41.49824,123.49902,66.0,2.4751425,China,Liaoning,,,,,,,
41.49824,123.49902,66.0,2.4751425,China,Liaoning,,,,,,,
41.49824,123.49902,66.0,2.4751425,China,Liaoning,,,,,,,
41.49824,123.49902,66.0,2.4751425,China,Liaoning,,,,,,,
41.49824,123.49902,66.0,2.4751425,China,Liaoning,,,,,,,
14.9168,98.08316,81.0,7.3086205,Burma,,,,,,,,
22.29942,85.3002,505.0,8.37397,India,Orissa,,,,,,,
31.49873,110.49949,1798.0,39.89487,China,Hubei [Hupeh],,,,,,,
41.49827,126.49894,859.0,15.644191,China,Jilin [Kirin],,,,,,,
41.49827,126.49894,859.0,15.644191,China,Jilin [Kirin],,,,,,,
41.49827,126.49894,859.0,15.644191,China,Jilin [Kirin],,,,,,,
41.49827,126.49894,859.0,15.644191,China,Jilin [Kirin],,,,,,,
41.49827,126.49894,859.0,15.644191,China,Jilin [Kirin],,,,,,,
31.44065,70.04255,1085.0,7.565399,Pakistan,,,,,,,,
24.49926,110.49952,337.0,18.265898,China,Guangxi* [Kwangsi],,,,,,,
37.49835,109.49948,1212.0,23.407545,China,Shaanxi [Shensi],,,,,,,
28.54891,101.74975,2282.0,21.139608,China,Sichuan [Szechwan],,,,,,,Copper
21.01623,85.71549,75.0,1.3589557,India,Orissa,,,,,,,Chromium
28.49893,107.49959,1188.0,25.21018,China,Guizhou [Kweichow],,,,,,,
31.51539,97.93315,4326.0,32.66742,China,Yunnan,,,,,,,
12.01039,76.45042,782.0,19.736162,India,Karnataka,,,,,,,
25.49916,104.49968,1679.0,13.371728,China,Guizhou [Kweichow],,,,,,,
25.49916,104.49968,1679.0,13.371728,China,Guizhou [Kweichow],,,,,,,
25.49916,104.49968,1679.0,13.371728,China,Guizhou [Kweichow],,,,,,,
40.19825,117.29922,114.0,4.8455653,China,Beijing** [Peking],,,,,,,Iron
32.49864,104.49966,2280.0,47.43479,China,Sichuan [Szechwan],,,,,,,
37.38011,120.15837,53.0,2.9789925,China,Shandong [Shantung],,,,,,,"Silver, Gold"
13.91021,75.58044,579.0,2.1232355,India,Karnataka,,,,,,,
13.91021,75.58044,579.0,2.1232355,India,Karnataka,,,,,,,
13.91021,75.58044,579.0,2.1232355,India,Karnataka,,,,,,,
22.49943,113.13946,-5.0,1.0038022,China,Guangdong [Kwangtung],,,,,,,
27.11232,102.05034,2191.0,20.245037,China,Sichuan [Szechwan],,,,,,,"Vanadium, Titanium, Iron"
21.95945,85.3902,624.0,6.201907,India,Orissa,,,,,,,
40.99826,122.49906,5.0,1.228718,China,Liaoning,,,,,,,
25.49916,105.49965,1392.0,12.254872,China,Guizhou [Kweichow],,,,,,,Antimony
25.49916,105.49965,1392.0,12.254872,China,Guizhou [Kweichow],,,,,,,Antimony
25.49916,105.49965,1392.0,12.254872,China,Guizhou [Kweichow],,,,,,,Antimony
27.49902,111.99948,225.0,14.272411,China,Hunan,,,,,,,Antimony
27.49902,111.99948,225.0,14.272411,China,Hunan,,,,,,,Antimony
27.49902,111.99948,225.0,14.272411,China,Hunan,,,,,,,Antimony
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
36.53168,104.19965,1691.0,2.3072987,China,Gansu [Kansu],,,,,,,Copper
36.53168,104.19965,1691.0,2.3072987,China,Gansu [Kansu],,,,,,,Copper
35.49849,114.49935,65.0,3.7047918,China,Henan [Honan],,,,,,,
35.66516,110.61616,429.0,12.848953,China,Shanxi [Shansi],,,,,,,Aluminum
29.34886,102.69972,918.0,28.402534,China,Sichuan [Szechwan],,,,,,,Phosphorus-Phosphates
41.66495,125.74896,521.0,16.287544,China,Jilin [Kirin],,,,,,,Copper
27.27903,76.40046,441.0,12.369533,India,Rajasthan,,,,,,,
27.71571,113.16614,76.0,11.054765,China,Hunan,,,,,,,Zinc
27.71571,113.16614,76.0,11.054765,China,Hunan,,,,,,,Zinc
27.71571,113.16614,76.0,11.054765,China,Hunan,,,,,,,Zinc
21.19954,110.34954,16.0,2.1941142,China,Guangdong [Kwangtung],,,,,,,Phosphorus-Phosphates
24.13261,117.58264,10.0,1.3756495,China,Fujian [Fukien],,,,,,,Aluminum
12.50034,98.99985,268.0,6.870821,Burma,,,,,,,,
25.49916,104.49968,1679.0,13.371728,China,Guizhou [Kweichow],,,,,,,
25.49916,104.49968,1679.0,13.371728,China,Guizhou [Kweichow],,,,,,,
25.49916,104.49968,1679.0,13.371728,China,Guizhou [Kweichow],,,,,,,
19.01644,72.96722,0.0,0.0,India,Maharashtra,,,,,,,Phosphorus-Phosphates
19.01644,72.96722,0.0,0.0,India,Maharashtra,,,,,,,Phosphorus-Phosphates
22.03274,88.03343,0.0,0.0,India,West Bengal,,,,,,,Phosphorus-Phosphates
22.03274,88.03343,0.0,0.0,India,West Bengal,,,,,,,Phosphorus-Phosphates
31.28201,98.13315,4233.0,19.00309,China,Xizang* (Tibet),,,,,,,
26.49907,102.49973,2027.0,11.289349,China,Yunnan,,,,,,,Iron
26.49907,102.49973,2027.0,11.289349,China,Yunnan,,,,,,,Iron
26.49907,102.49973,2027.0,11.289349,China,Yunnan,,,,,,,Iron
27.49901,108.49956,1178.0,33.43157,China,Guizhou [Kweichow],,,,,,,
27.49901,108.49956,1178.0,33.43157,China,Guizhou [Kweichow],,,,,,,
29.49888,113.49942,56.0,6.464861,China,Hunan,,,,,,,
28.91564,117.54931,103.0,19.43592,China,Jiangxi [Kiangsi],,,,,,,"Copper, Molybdenum"
22.13273,96.6332,771.0,2.7802885,Burma,,,,,,,,Iron
22.49942,107.49961,280.0,44.20546,China,Guangxi* [Kwangsi],,,,,,,
22.49942,107.49961,280.0,44.20546,China,Guangxi* [Kwangsi],,,,,,,
24.51596,73.68382,619.0,2.115667,India,Rajasthan,,,,,,,"Zinc, Refiner"
22.99941,114.99942,376.0,35.15929,China,Guangdong [Kwangtung],,,,,,,"Lead, Zinc"
31.7987,77.21046,1718.0,42.27918,India,Punjab,,,,,,,
31.74874,117.69929,31.0,0.0,China,Anhui [Anhwei],,,,,,,
14.21018,76.38042,781.0,14.778212,India,Karnataka,,,,,,,
21.95506,80.05034,327.0,1.8543341,India,Madhya Pradesh,,,,,,,Manganese
27.49899,99.49981,3094.0,13.648223,China,Yunnan,,,,,,,
21.95945,85.4302,530.0,5.703362,India,Orissa,,,,,,,
21.95945,85.4302,530.0,5.703362,India,Orissa,,,,,,,
40.38105,118.38809,526.0,23.231146,China,Hebei [Hopeh],,,,,,,Gold
26.2394,103.03392,2293.0,31.007627,China,Yunnan,,,,,,,Copper
26.2394,103.03392,2293.0,31.007627,China,Yunnan,,,,,,,Copper
26.2394,103.03392,2293.0,31.007627,China,Yunnan,,,,,,,Copper
26.2394,103.03392,2293.0,31.007627,China,Yunnan,,,,,,,Copper
26.2394,103.03392,2293.0,31.007627,China,Yunnan,,,,,,,Copper
16.22999,73.75049,66.0,4.6273675,India,Maharashtra,,,,,,,Chromium
22.81608,81.717,895.0,0.92740995,India,Madhya Pradesh,,,,,,,Aluminum
21.16622,96.4999,1271.0,16.910952,Burma,,,,,,,,
34.74852,112.9661,152.0,1.4606522,China,Henan [Honan],,,,,,,Aluminum
21.82947,80.26034,303.0,2.7802885,India,Maharashtra,,,,,,,
30.44879,78.13372,2106.0,31.790565,India,Uttar Pradesh,,,,,,,Phosphorus-Phosphates
23.49932,103.49971,1983.0,5.0463047,China,Yunnan,,,,,,,
23.49932,103.49971,1983.0,5.0463047,China,Yunnan,,,,,,,
24.32924,94.25996,555.0,12.769178,India,Manipur,,,,,,,
22.19943,85.3602,625.0,21.272379,India,Bihar,,,,,,,
22.17943,85.5402,424.0,2.107169,India,Orissa,,,,,,,
41.56496,126.28224,554.0,0.92740995,China,Jilin [Kirin],,,,,,,
41.33155,123.74902,186.0,14.5312805,China,Liaoning,,,,,,,Iron
41.33155,123.74902,186.0,14.5312805,China,Liaoning,,,,,,,Iron
40.49824,117.49921,709.0,16.387468,China,Hebei [Hopeh],,,,,,,
40.49824,117.49921,709.0,16.387468,China,Hebei [Hopeh],,,,,,,
21.03123,85.76189,149.0,3.9683878,India,Orissa,,,,,,,Chromium
13.23028,76.15043,898.0,4.1633863,India,Karnataka,,,,,,,
7.10918,80.36421,241.0,31.917696,Sri Lanka,,,,,,,,Graphite
24.49924,102.49974,2299.0,23.88493,China,Yunnan,,,,,,,Iron
24.49924,102.49974,2299.0,23.88493,China,Yunnan,,,,,,,Iron
24.49924,102.49974,2299.0,23.88493,China,Yunnan,,,,,,,Iron
24.49924,102.49974,2299.0,23.88493,China,Yunnan,,,,,,,Iron
24.49924,102.49974,2299.0,23.88493,China,Yunnan,,,,,,,Iron
24.49924,102.49974,2299.0,23.88493,China,Yunnan,,,,,,,Iron
21.02873,85.75439,115.0,1.3590152,India,Orissa,,,,,,,Chromium
21.02873,85.75439,115.0,1.3590152,India,Orissa,,,,,,,Chromium
21.02873,85.75439,115.0,1.3590152,India,Orissa,,,,,,,Chromium
22.36612,82.76697,314.0,5.0396404,India,Madhya Pradesh,,,,,,,Aluminum
40.79825,120.49912,206.0,14.636427,China,Liaoning,,,,,,,
40.79825,120.49912,206.0,14.636427,China,Liaoning,,,,,,,
21.03013,85.75849,144.0,22.501417,India,Orissa,,,,,,,Chromium
27.34903,76.25046,457.0,6.547226,India,Rajasthan,,,,,,,
48.04787,86.41694,531.0,1.6684009,China,Xinjiang* [Sinkiang],,,,,,,Copper
21.05954,80.83032,341.0,4.9569726,India,Madhya Pradesh,,,,,,,
13.16698,75.16715,346.0,16.333265,India,Karnataka,,,,,,,Iron
14.03348,98.21236,8.0,3.9287944,Burma,,,,,,,,"Tungsten, Tin"
21.03033,85.75939,147.0,21.91002,India,Orissa,,,,,,,Chromium
20.80957,76.60043,265.0,1.3579549,India,Maharashtra,,,,,,,
26.40798,102.92472,2786.0,19.970886,China,Sichuan [Szechwan],,,,,,,"Iron, Vanadium, Titanium"
41.49824,123.49902,66.0,2.4751425,China,Liaoning,,,,,,,
41.49824,123.49902,66.0,2.4751425,China,Liaoning,,,,,,,
41.49824,123.49902,66.0,2.4751425,China,Liaoning,,,,,,,
41.49824,123.49902,66.0,2.4751425,China,Liaoning,,,,,,,
41.49824,123.49902,66.0,2.4751425,China,Liaoning,,,,,,,
41.49824,123.49902,66.0,2.4751425,China,Liaoning,,,,,,,
41.49824,123.49902,66.0,2.4751425,China,Liaoning,,,,,,,
41.49824,123.49902,66.0,2.4751425,China,Liaoning,,,,,,,
41.49824,123.49902,66.0,2.4751425,China,Liaoning,,,,,,,
34.49853,110.49947,743.0,34.099953,China,Shaanxi [Shensi],,,,,,,
39.49827,115.49928,576.0,25.423979,China,Hebei [Hopeh],,,,,,,
41.11495,122.94904,25.0,3.0397968,China,Liaoning,,,,,,,Iron
41.11495,122.94904,25.0,3.0397968,China,Liaoning,,,,,,,Iron
41.11495,122.94904,25.0,3.0397968,China,Liaoning,,,,,,,Iron
41.11495,122.94904,25.0,3.0397968,China,Liaoning,,,,,,,Iron
41.11495,122.94904,25.0,3.0397968,China,Liaoning,,,,,,,Iron
21.89946,85.24021,574.0,0.9995225,India,Orissa,,,,,,,
41.49819,117.4992,668.0,1.2381489,China,Hebei [Hopeh],,,,,,,
41.49819,117.4992,668.0,1.2381489,China,Hebei [Hopeh],,,,,,,
21.19954,110.38284,10.0,3.4165826,China,Guangdong [Kwangtung],,,,,,,Phosphorus-Phosphates
21.19954,110.38284,10.0,3.4165826,China,Guangdong [Kwangtung],,,,,,,Phosphorus-Phosphates
14.78013,76.00044,629.0,1.8543341,India,Karnataka,,,,,,,
27.8323,113.19943,102.0,3.2767353,China,Hunan,,,,,,,Copper
27.8323,113.19943,102.0,3.2767353,China,Hunan,,,,,,,Copper
40.8982,115.19928,1264.0,19.972054,China,Hebei [Hopeh],,,,,,,Gold
26.52157,102.19974,1715.0,9.644463,China,Sichuan [Szechwan],,,,,,,Copper
24.59922,86.60017,265.0,2.115993,India,Bihar,,,,,,,
33.49859,109.49951,908.0,35.933247,China,Shaanxi [Shensi],,,,,,,
22.29942,86.68017,77.0,2.9549243,India,Bihar,,,,,,,
22.29942,86.68017,77.0,2.9549243,India,Bihar,,,,,,,
26.45348,102.14974,1822.0,37.571568,China,Sichuan [Szechwan],,,,,,,Iron
27.549,106.83291,927.0,9.507696,China,Guizhou [Kweichow],,,,,,,Aluminum
26.04773,110.99951,260.0,14.215209,China,Guangxi* [Kwangsi],,,,,,,Gold
24.49926,111.49949,132.0,2.115602,China,Guangxi* [Kwangsi],,,,,,,
24.49926,111.49949,132.0,2.115602,China,Guangxi* [Kwangsi],,,,,,,
24.49926,111.49949,132.0,2.115602,China,Guangxi* [Kwangsi],,,,,,,
37.51511,121.16584,98.0,6.5496364,China,Shandong [Shantung],,,,,,,Fluorine-Fluorite
34.00856,75.31052,2191.0,17.436102,India,Jammu and Kashmir,,,,,,,
28.29897,113.84942,141.0,13.66229,China,Hunan,,,,,,,Phosphorus-Phosphates
28.29897,113.84942,141.0,13.66229,China,Hunan,,,,,,,Phosphorus-Phosphates
17.73314,83.28355,17.0,0.92740995,India,Andhra Pradesh,,,,,,,Zinc
29.16557,103.333,2230.0,9.857692,China,Sichuan [Szechwan],,,,,,,Phosphorus-Phosphates
22.15943,85.5002,479.0,2.9545863,India,Orissa,,,,,,,
38.49831,112.49938,1143.0,17.424868,China,Shanxi [Shansi],,,,,,,
25.49915,98.49984,2380.0,30.801994,China,Yunnan,,,,,,,
10.10058,76.38371,15.0,3.8749108,India,Kerala,,,,,,,Phosphorus-Phosphates
10.10058,76.38371,15.0,3.8749108,India,Kerala,,,,,,,Phosphorus-Phosphates
10.10058,76.38371,15.0,3.8749108,India,Kerala,,,,,,,Phosphorus-Phosphates
15.90003,73.81049,334.0,12.4726925,India,Maharashtra,,,,,,,
15.90003,73.81049,334.0,12.4726925,India,Maharashtra,,,,,,,
29.49886,109.49953,526.0,4.2546988,China,Hubei [Hupeh],,,,,,,
29.49886,109.49953,526.0,4.2546988,China,Hubei [Hupeh],,,,,,,
43.88147,126.58219,190.0,6.4728312,China,Jilin [Kirin],,,,,,,Aluminum
18.42978,79.13036,269.0,1.9545046,India,Andhra Pradesh,,,,,,,
21.85946,85.4302,544.0,8.87389,India,Orissa,,,,,,,
12.30036,99.16654,44.0,22.099543,Burma,,,,,,,,
42.49821,124.49898,195.0,2.6794817,China,Liaoning,,,,,,,
42.49821,124.49898,195.0,2.6794817,China,Liaoning,,,,,,,
27.499,103.4997,2082.0,19.958687,China,Yunnan,,,,,,,Iron
27.499,103.4997,2082.0,19.958687,China,Yunnan,,,,,,,Iron
28.61563,77.21714,217.0,8.857697,India,,,,,,,,Vanadium
23.49934,110.83282,139.0,15.206439,China,Guangxi* [Kwangsi],,,,,,,REE
23.49934,110.83282,139.0,15.206439,China,Guangxi* [Kwangsi],,,,,,,REE
23.49934,110.83282,139.0,15.206439,China,Guangxi* [Kwangsi],,,,,,,REE
12.23367,79.08365,166.0,3.3941243,India,,,,,,,,Iron
24.49924,105.49965,1194.0,26.798134,China,Yunnan,,,,,,,
24.49924,105.49965,1194.0,26.798134,China,Yunnan,,,,,,,
28.94894,117.14932,20.0,1.4081497,China,Jiangxi [Kiangsi],,,,,,,Gold
31.01439,117.87959,6.0,2.3534405,China,Anhui [Anhwei],,,,,,,Copper
22.17943,85.3302,492.0,17.731487,India,Bihar,,,,,,,
22.17943,85.3302,492.0,17.731487,India,Bihar,,,,,,,
21.34951,79.30036,299.0,3.5121322,India,Maharashtra,,,,,,,Manganese
34.49857,118.49925,59.0,0.0,China,Jiangsu [Kiangsu],,,,,,,
35.23289,111.99943,862.0,33.23059,China,Shanxi [Shansi],,,,,,,Copper
25.59917,112.59946,381.0,3.0823557,China,Hunan,,,,,,,"Zinc, Lead"
34.25854,74.90054,1781.0,11.008692,India,Jammu and Kashmir,,,,,,,
28.28229,117.18263,43.0,2.972466,China,Jiangxi [Kiangsi],,,,,,,Copper
29.49892,121.49921,0.0,0.0,China,Zhejiang [Chekiang],,,,,,,
29.49892,121.49921,0.0,0.0,China,Zhejiang [Chekiang],,,,,,,
29.49892,121.49921,0.0,0.0,China,Zhejiang [Chekiang],,,,,,,
14.9801,79.50034,89.0,2.877936,India,Andhra Pradesh,,,,,,,
14.9801,79.50034,89.0,2.877936,India,Andhra Pradesh,,,,,,,
28.49892,103.4997,1342.0,39.391422,China,Yunnan,,,,,,,
28.49892,103.4997,1342.0,39.391422,China,Yunnan,,,,,,,
14.33346,98.49985,274.0,10.780334,Burma,,,,,,,,
9.0007,76.50041,0.0,0.0,India,Kerala,,,,,,,Titanium
25.49917,109.49954,319.0,33.30838,China,Guangxi* [Kwangsi],,,,,,,
15.0801,76.55042,570.0,0.92740995,India,Karnataka,,,,,,,
15.0801,76.55042,570.0,0.92740995,India,Karnataka,,,,,,,
15.0801,76.55042,570.0,0.92740995,India,Karnataka,,,,,,,
15.0801,76.55042,570.0,0.92740995,India,Karnataka,,,,,,,
15.0801,76.55042,570.0,0.92740995,India,Karnataka,,,,,,,
15.0801,76.55042,570.0,0.92740995,India,Karnataka,,,,,,,
15.0801,76.55042,570.0,0.92740995,India,Karnataka,,,,,,,
15.0801,76.55042,570.0,0.92740995,India,Karnataka,,,,,,,
34.49856,117.49927,98.0,2.7802885,China,Jiangsu [Kiangsu],,,,,,,
34.49856,117.49927,98.0,2.7802885,China,Jiangsu [Kiangsu],,,,,,,
34.49856,117.49927,98.0,2.7802885,China,Jiangsu [Kiangsu],,,,,,,
34.49856,117.49927,98.0,2.7802885,China,Jiangsu [Kiangsu],,,,,,,
34.49856,117.49927,98.0,2.7802885,China,Jiangsu [Kiangsu],,,,,,,
35.15489,111.28524,629.0,16.073355,China,Shanxi [Shansi],,,,,,,Copper
28.46565,112.08276,66.0,7.6225905,China,Hunan,,,,,,,"Zinc, Lead"
23.49934,111.4995,24.0,9.244681,China,Guangxi* [Kwangsi],,,,,,,
23.49934,111.4995,24.0,9.244681,China,Guangxi* [Kwangsi],,,,,,,
23.49934,111.4995,24.0,9.244681,China,Guangxi* [Kwangsi],,,,,,,
20.85956,79.50036,253.0,4.3736496,India,Maharashtra,,,,,,,
14.31017,76.51042,683.0,2.6637533,India,Karnataka,,,,,,,
27.44902,76.26046,486.0,20.106682,India,Rajasthan,,,,,,,
14.70013,78.81706,178.0,2.874218,India,Andhra Pradesh,,,,,,,
27.49901,108.49956,1178.0,33.43157,China,Guizhou [Kweichow],,,,,,,
27.49901,108.49956,1178.0,33.43157,China,Guizhou [Kweichow],,,,,,,
31.84869,78.40042,4735.0,36.919594,India,Himachal Pradesh,,,,,,,
11.58043,78.60036,229.0,2.6488478,India,,,,,,,,
21.74947,86.16018,628.0,10.85266,India,Orissa,,,,,,,
37.49836,111.49942,1543.0,18.074614,China,Shanxi [Shansi],,,,,,,
26.4991,112.58276,164.0,16.975998,China,Hunan,,,,,,,"Lead, Zinc"
38.49834,117.49923,3.0,1.8543341,China,Jiangxi [Kiangsi],,,,,,,
41.7423,97.12986,1768.0,2.6515608,China,Gansu [Kansu],,,,,,,Copper
7.71752,80.46701,138.0,2.633501,Sri Lanka,,,,,,,,Graphite
