latitude,longitude,elevation,slope,country,state,ore,gangue,dep_type,hrock_type,arock_type,ore_ctrl,commod1,NDVI
41.76484,109.96613,1615.0,2.6523857,China,Nei Mongol* (Inner Mongolia),,,,,,,REE,0.04658401384949684
41.76484,109.96613,1615.0,2.6523857,China,Nei Mongol* (Inner Mongolia),,,,,,,REE,0.04658401384949684
23.49932,100.49979,1599.0,18.03911,China,Yunnan,,,,,,,,0.8042693138122559
23.49932,100.49979,1599.0,18.03911,China,Yunnan,,,,,,,,0.8042693138122559
21.79947,85.23021,887.0,9.633895,India,Orissa,,,,,,,,0.7262788414955139
37.28162,95.51662,2967.0,2.330068,China,Qinghai [Tsinghai],,,,,,,"Zinc, Lead",0.029691828414797783
21.49951,110.49953,24.0,2.7211494,China,Guangdong [Kwangtung],,,,,,,Iron,0.17892976105213165
21.49951,110.49953,24.0,2.7211494,China,Guangdong [Kwangtung],,,,,,,Iron,0.17892976105213165
21.49951,110.49953,24.0,2.7211494,China,Guangdong [Kwangtung],,,,,,,Iron,0.17892976105213165
40.96492,117.93249,330.0,3.0752976,China,Hebei [Hopeh],,,,,,,Copper,0.42344245314598083
36.19848,119.86589,58.0,2.7802885,China,Shandong [Shantung],,,,,,,,0.4401191473007202
40.09826,118.29919,138.0,10.564574,China,Hebei [Hopeh],,,,,,,Gold,0.510082483291626
26.99906,107.3329,1346.0,16.303278,China,Guizhou [Kweichow],,,,,,,Phosphorus-Phosphates,0.660689651966095
41.49824,123.49902,66.0,2.4751425,China,Liaoning,,,,,,,,0.43940269947052
41.49824,123.49902,66.0,2.4751425,China,Liaoning,,,,,,,,0.43940269947052
41.49824,123.49902,66.0,2.4751425,China,Liaoning,,,,,,,,0.43940269947052
41.49824,123.49902,66.0,2.4751425,China,Liaoning,,,,,,,,0.43940269947052
41.49824,123.49902,66.0,2.4751425,China,Liaoning,,,,,,,,0.43940269947052
41.49824,123.49902,66.0,2.4751425,China,Liaoning,,,,,,,,0.43940269947052
41.49824,123.49902,66.0,2.4751425,China,Liaoning,,,,,,,,0.43940269947052
41.49824,123.49902,66.0,2.4751425,China,Liaoning,,,,,,,,0.43940269947052
41.49824,123.49902,66.0,2.4751425,China,Liaoning,,,,,,,,0.43940269947052
14.9168,98.08316,81.0,7.3086205,Burma,,,,,,,,,0.7506921291351318
22.29942,85.3002,505.0,8.37397,India,Orissa,,,,,,,,0.6840975880622864
31.49873,110.49949,1798.0,39.89487,China,Hubei [Hupeh],,,,,,,,0.8240649700164795
41.49827,126.49894,859.0,15.644191,China,Jilin [Kirin],,,,,,,,0.4850035011768341
41.49827,126.49894,859.0,15.644191,China,Jilin [Kirin],,,,,,,,0.4850035011768341
41.49827,126.49894,859.0,15.644191,China,Jilin [Kirin],,,,,,,,0.4850035011768341
41.49827,126.49894,859.0,15.644191,China,Jilin [Kirin],,,,,,,,0.4850035011768341
41.49827,126.49894,859.0,15.644191,China,Jilin [Kirin],,,,,,,,0.4850035011768341
31.44065,70.04255,1085.0,7.565399,Pakistan,,,,,,,,,0.29728880524635315
24.49926,110.49952,337.0,18.265898,China,Guangxi* [Kwangsi],,,,,,,,0.8590704798698425
37.49835,109.49948,1212.0,23.407545,China,Shaanxi [Shensi],,,,,,,,0.37763711810112
28.54891,101.74975,2282.0,21.139608,China,Sichuan [Szechwan],,,,,,,Copper,0.7077489495277405
21.01623,85.71549,75.0,1.3589557,India,Orissa,,,,,,,Chromium,0.623329758644104
28.49893,107.49959,1188.0,25.21018,China,Guizhou [Kweichow],,,,,,,,0.5462325811386108
31.51539,97.93315,4326.0,32.66742,China,Yunnan,,,,,,,,0.22061631083488464
12.01039,76.45042,782.0,19.736162,India,Karnataka,,,,,,,,0.43069884181022644
25.49916,104.49968,1679.0,13.371728,China,Guizhou [Kweichow],,,,,,,,0.42198890447616577
25.49916,104.49968,1679.0,13.371728,China,Guizhou [Kweichow],,,,,,,,0.42198890447616577
25.49916,104.49968,1679.0,13.371728,China,Guizhou [Kweichow],,,,,,,,0.42198890447616577
40.19825,117.29922,114.0,4.8455653,China,Beijing** [Peking],,,,,,,Iron,0.44015562534332275
32.49864,104.49966,2280.0,47.43479,China,Sichuan [Szechwan],,,,,,,,0.7202404737472534
37.38011,120.15837,53.0,2.9789925,China,Shandong [Shantung],,,,,,,"Silver, Gold",0.3062930405139923
13.91021,75.58044,579.0,2.1232355,India,Karnataka,,,,,,,,0.3863791525363922
13.91021,75.58044,579.0,2.1232355,India,Karnataka,,,,,,,,0.3863791525363922
13.91021,75.58044,579.0,2.1232355,India,Karnataka,,,,,,,,0.3863791525363922
22.49943,113.13946,-5.0,1.0038022,China,Guangdong [Kwangtung],,,,,,,,0.6866020560264587
27.11232,102.05034,2191.0,20.245037,China,Sichuan [Szechwan],,,,,,,"Vanadium, Titanium, Iron",0.7318153977394104
21.95945,85.3902,624.0,6.201907,India,Orissa,,,,,,,,0.6429340839385986
40.99826,122.49906,5.0,1.228718,China,Liaoning,,,,,,,,0.21218793094158173
25.49916,105.49965,1392.0,12.254872,China,Guizhou [Kweichow],,,,,,,Antimony,0.4771406054496765
25.49916,105.49965,1392.0,12.254872,China,Guizhou [Kweichow],,,,,,,Antimony,0.4771406054496765
25.49916,105.49965,1392.0,12.254872,China,Guizhou [Kweichow],,,,,,,Antimony,0.4771406054496765
27.49902,111.99948,225.0,14.272411,China,Hunan,,,,,,,Antimony,0.7364554405212402
27.49902,111.99948,225.0,14.272411,China,Hunan,,,,,,,Antimony,0.7364554405212402
27.49902,111.99948,225.0,14.272411,China,Hunan,,,,,,,Antimony,0.7364554405212402
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron,0.6742379069328308
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron,0.6742379069328308
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron,0.6742379069328308
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron,0.6742379069328308
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron,0.6742379069328308
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron,0.6742379069328308
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron,0.6742379069328308
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron,0.6742379069328308
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron,0.6742379069328308
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron,0.6742379069328308
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron,0.6742379069328308
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron,0.6742379069328308
36.53168,104.19965,1691.0,2.3072987,China,Gansu [Kansu],,,,,,,Copper,0.41282564401626587
36.53168,104.19965,1691.0,2.3072987,China,Gansu [Kansu],,,,,,,Copper,0.41282564401626587
35.49849,114.49935,65.0,3.7047918,China,Henan [Honan],,,,,,,,0.3139498829841614
35.66516,110.61616,429.0,12.848953,China,Shanxi [Shansi],,,,,,,Aluminum,0.18733105063438416
29.34886,102.69972,918.0,28.402534,China,Sichuan [Szechwan],,,,,,,Phosphorus-Phosphates,0.6422660946846008
41.66495,125.74896,521.0,16.287544,China,Jilin [Kirin],,,,,,,Copper,0.6026149392127991
27.27903,76.40046,441.0,12.369533,India,Rajasthan,,,,,,,,0.5862048268318176
27.71571,113.16614,76.0,11.054765,China,Hunan,,,,,,,Zinc,0.6732882261276245
27.71571,113.16614,76.0,11.054765,China,Hunan,,,,,,,Zinc,0.6732882261276245
27.71571,113.16614,76.0,11.054765,China,Hunan,,,,,,,Zinc,0.6732882261276245
21.19954,110.34954,16.0,2.1941142,China,Guangdong [Kwangtung],,,,,,,Phosphorus-Phosphates,0.8467930555343628
24.13261,117.58264,10.0,1.3756495,China,Fujian [Fukien],,,,,,,Aluminum,0.3194805085659027
12.50034,98.99985,268.0,6.870821,Burma,,,,,,,,,0.8492442965507507
25.49916,104.49968,1679.0,13.371728,China,Guizhou [Kweichow],,,,,,,,0.42198890447616577
25.49916,104.49968,1679.0,13.371728,China,Guizhou [Kweichow],,,,,,,,0.42198890447616577
25.49916,104.49968,1679.0,13.371728,China,Guizhou [Kweichow],,,,,,,,0.42198890447616577
19.01644,72.96722,0.0,0.0,India,Maharashtra,,,,,,,Phosphorus-Phosphates,-0.28446459770202637
19.01644,72.96722,0.0,0.0,India,Maharashtra,,,,,,,Phosphorus-Phosphates,-0.28446459770202637
22.03274,88.03343,0.0,0.0,India,West Bengal,,,,,,,Phosphorus-Phosphates,-0.08350659906864166
22.03274,88.03343,0.0,0.0,India,West Bengal,,,,,,,Phosphorus-Phosphates,-0.08350659906864166
31.28201,98.13315,4233.0,19.00309,China,Xizang* (Tibet),,,,,,,,0.27231186628341675
26.49907,102.49973,2027.0,11.289349,China,Yunnan,,,,,,,Iron,0.19184155762195587
26.49907,102.49973,2027.0,11.289349,China,Yunnan,,,,,,,Iron,0.19184155762195587
26.49907,102.49973,2027.0,11.289349,China,Yunnan,,,,,,,Iron,0.19184155762195587
27.49901,108.49956,1178.0,33.43157,China,Guizhou [Kweichow],,,,,,,,0.7923115491867065
27.49901,108.49956,1178.0,33.43157,China,Guizhou [Kweichow],,,,,,,,0.7923115491867065
29.49888,113.49942,56.0,6.464861,China,Hunan,,,,,,,,0.2632414698600769
28.91564,117.54931,103.0,19.43592,China,Jiangxi [Kiangsi],,,,,,,"Copper, Molybdenum",0.7300899028778076
22.13273,96.6332,771.0,2.7802885,Burma,,,,,,,,Iron,0.49897512793540955
22.49942,107.49961,280.0,44.20546,China,Guangxi* [Kwangsi],,,,,,,,0.752528727054596
22.49942,107.49961,280.0,44.20546,China,Guangxi* [Kwangsi],,,,,,,,0.752528727054596
24.51596,73.68382,619.0,2.115667,India,Rajasthan,,,,,,,"Zinc, Refiner",0.21793103218078613
22.99941,114.99942,376.0,35.15929,China,Guangdong [Kwangtung],,,,,,,"Lead, Zinc",0.8375105857849121
31.7987,77.21046,1718.0,42.27918,India,Punjab,,,,,,,,0.4739616811275482
31.74874,117.69929,31.0,0.0,China,Anhui [Anhwei],,,,,,,,0.3487691879272461
14.21018,76.38042,781.0,14.778212,India,Karnataka,,,,,,,,0.3079090714454651
21.95506,80.05034,327.0,1.8543341,India,Madhya Pradesh,,,,,,,Manganese,0.3574308156967163
27.49899,99.49981,3094.0,13.648223,China,Yunnan,,,,,,,,0.6321297287940979
21.95945,85.4302,530.0,5.703362,India,Orissa,,,,,,,,0.29770931601524353
21.95945,85.4302,530.0,5.703362,India,Orissa,,,,,,,,0.29770931601524353
40.38105,118.38809,526.0,23.231146,China,Hebei [Hopeh],,,,,,,Gold,0.5446444749832153
26.2394,103.03392,2293.0,31.007627,China,Yunnan,,,,,,,Copper,0.7660540342330933
26.2394,103.03392,2293.0,31.007627,China,Yunnan,,,,,,,Copper,0.7660540342330933
26.2394,103.03392,2293.0,31.007627,China,Yunnan,,,,,,,Copper,0.7660540342330933
26.2394,103.03392,2293.0,31.007627,China,Yunnan,,,,,,,Copper,0.7660540342330933
26.2394,103.03392,2293.0,31.007627,China,Yunnan,,,,,,,Copper,0.7660540342330933
16.22999,73.75049,66.0,4.6273675,India,Maharashtra,,,,,,,Chromium,0.4338977634906769
22.81608,81.717,895.0,0.92740995,India,Madhya Pradesh,,,,,,,Aluminum,0.2560630142688751
21.16622,96.4999,1271.0,16.910952,Burma,,,,,,,,,0.45432037115097046
34.74852,112.9661,152.0,1.4606522,China,Henan [Honan],,,,,,,Aluminum,0.2181987762451172
21.82947,80.26034,303.0,2.7802885,India,Maharashtra,,,,,,,,0.4535053074359894
30.44879,78.13372,2106.0,31.790565,India,Uttar Pradesh,,,,,,,Phosphorus-Phosphates,0.7766164541244507
23.49932,103.49971,1983.0,5.0463047,China,Yunnan,,,,,,,,0.6263070702552795
23.49932,103.49971,1983.0,5.0463047,China,Yunnan,,,,,,,,0.6263070702552795
24.32924,94.25996,555.0,12.769178,India,Manipur,,,,,,,,0.7965673208236694
22.19943,85.3602,625.0,21.272379,India,Bihar,,,,,,,,0.6513587236404419
22.17943,85.5402,424.0,2.107169,India,Orissa,,,,,,,,0.31029024720191956
41.56496,126.28224,554.0,0.92740995,China,Jilin [Kirin],,,,,,,,0.30991119146347046
41.33155,123.74902,186.0,14.5312805,China,Liaoning,,,,,,,Iron,0.3078880310058594
41.33155,123.74902,186.0,14.5312805,China,Liaoning,,,,,,,Iron,0.3078880310058594
40.49824,117.49921,709.0,16.387468,China,Hebei [Hopeh],,,,,,,,0.49716994166374207
40.49824,117.49921,709.0,16.387468,China,Hebei [Hopeh],,,,,,,,0.49716994166374207
21.03123,85.76189,149.0,3.9683878,India,Orissa,,,,,,,Chromium,0.5469182133674622
13.23028,76.15043,898.0,4.1633863,India,Karnataka,,,,,,,,0.4547896683216095
7.10918,80.36421,241.0,31.917696,Sri Lanka,,,,,,,,Graphite,0.8308308124542236
24.49924,102.49974,2299.0,23.88493,China,Yunnan,,,,,,,Iron,0.8094050884246826
24.49924,102.49974,2299.0,23.88493,China,Yunnan,,,,,,,Iron,0.8094050884246826
24.49924,102.49974,2299.0,23.88493,China,Yunnan,,,,,,,Iron,0.8094050884246826
24.49924,102.49974,2299.0,23.88493,China,Yunnan,,,,,,,Iron,0.8094050884246826
24.49924,102.49974,2299.0,23.88493,China,Yunnan,,,,,,,Iron,0.8094050884246826
24.49924,102.49974,2299.0,23.88493,China,Yunnan,,,,,,,Iron,0.8094050884246826
21.02873,85.75439,115.0,1.3590152,India,Orissa,,,,,,,Chromium,0.6034482717514038
21.02873,85.75439,115.0,1.3590152,India,Orissa,,,,,,,Chromium,0.6034482717514038
21.02873,85.75439,115.0,1.3590152,India,Orissa,,,,,,,Chromium,0.6034482717514038
22.36612,82.76697,314.0,5.0396404,India,Madhya Pradesh,,,,,,,Aluminum,0.44305962324142456
40.79825,120.49912,206.0,14.636427,China,Liaoning,,,,,,,,0.38704028725624084
40.79825,120.49912,206.0,14.636427,China,Liaoning,,,,,,,,0.38704028725624084
21.03013,85.75849,144.0,22.501417,India,Orissa,,,,,,,Chromium,0.24498923122882843
27.34903,76.25046,457.0,6.547226,India,Rajasthan,,,,,,,,0.1835588812828064
48.04787,86.41694,531.0,1.6684009,China,Xinjiang* [Sinkiang],,,,,,,Copper,0.35582879185676575
21.05954,80.83032,341.0,4.9569726,India,Madhya Pradesh,,,,,,,,0.17758291959762573
13.16698,75.16715,346.0,16.333265,India,Karnataka,,,,,,,Iron,0.8216056823730469
14.03348,98.21236,8.0,3.9287944,Burma,,,,,,,,"Tungsten, Tin",0.3738345205783844
21.03033,85.75939,147.0,21.91002,India,Orissa,,,,,,,Chromium,0.18412239849567413
20.80957,76.60043,265.0,1.3579549,India,Maharashtra,,,,,,,,0.3176872134208679
26.40798,102.92472,2786.0,19.970886,China,Sichuan [Szechwan],,,,,,,"Iron, Vanadium, Titanium",0.6938265562057495
41.49824,123.49902,66.0,2.4751425,China,Liaoning,,,,,,,,0.43940269947052
41.49824,123.49902,66.0,2.4751425,China,Liaoning,,,,,,,,0.43940269947052
41.49824,123.49902,66.0,2.4751425,China,Liaoning,,,,,,,,0.43940269947052
41.49824,123.49902,66.0,2.4751425,China,Liaoning,,,,,,,,0.43940269947052
41.49824,123.49902,66.0,2.4751425,China,Liaoning,,,,,,,,0.43940269947052
41.49824,123.49902,66.0,2.4751425,China,Liaoning,,,,,,,,0.43940269947052
41.49824,123.49902,66.0,2.4751425,China,Liaoning,,,,,,,,0.43940269947052
41.49824,123.49902,66.0,2.4751425,China,Liaoning,,,,,,,,0.43940269947052
41.49824,123.49902,66.0,2.4751425,China,Liaoning,,,,,,,,0.43940269947052
34.49853,110.49947,743.0,34.099953,China,Shaanxi [Shensi],,,,,,,,0.6878612637519836
39.49827,115.49928,576.0,25.423979,China,Hebei [Hopeh],,,,,,,,0.5403968095779419
41.11495,122.94904,25.0,3.0397968,China,Liaoning,,,,,,,Iron,0.15349264442920685
41.11495,122.94904,25.0,3.0397968,China,Liaoning,,,,,,,Iron,0.15349264442920685
41.11495,122.94904,25.0,3.0397968,China,Liaoning,,,,,,,Iron,0.15349264442920685
41.11495,122.94904,25.0,3.0397968,China,Liaoning,,,,,,,Iron,0.15349264442920685
41.11495,122.94904,25.0,3.0397968,China,Liaoning,,,,,,,Iron,0.15349264442920685
21.89946,85.24021,574.0,0.9995225,India,Orissa,,,,,,,,0.2881373167037964
41.49819,117.4992,668.0,1.2381489,China,Hebei [Hopeh],,,,,,,,0.17441007494926453
41.49819,117.4992,668.0,1.2381489,China,Hebei [Hopeh],,,,,,,,0.17441007494926453
21.19954,110.38284,10.0,3.4165826,China,Guangdong [Kwangtung],,,,,,,Phosphorus-Phosphates,0.5123993754386902
21.19954,110.38284,10.0,3.4165826,China,Guangdong [Kwangtung],,,,,,,Phosphorus-Phosphates,0.5123993754386902
14.78013,76.00044,629.0,1.8543341,India,Karnataka,,,,,,,,0.2545248866081238
27.8323,113.19943,102.0,3.2767353,China,Hunan,,,,,,,Copper,0.5967444181442261
27.8323,113.19943,102.0,3.2767353,China,Hunan,,,,,,,Copper,0.5967444181442261
40.8982,115.19928,1264.0,19.972054,China,Hebei [Hopeh],,,,,,,Gold,0.44082945585250854
26.52157,102.19974,1715.0,9.644463,China,Sichuan [Szechwan],,,,,,,Copper,0.39232611656188965
24.59922,86.60017,265.0,2.115993,India,Bihar,,,,,,,,0.4721367657184601
33.49859,109.49951,908.0,35.933247,China,Shaanxi [Shensi],,,,,,,,0.6724862456321716
22.29942,86.68017,77.0,2.9549243,India,Bihar,,,,,,,,0.4233781695365906
22.29942,86.68017,77.0,2.9549243,India,Bihar,,,,,,,,0.4233781695365906
26.45348,102.14974,1822.0,37.571568,China,Sichuan [Szechwan],,,,,,,Iron,0.40969935059547424
27.549,106.83291,927.0,9.507696,China,Guizhou [Kweichow],,,,,,,Aluminum,0.27051350474357605
26.04773,110.99951,260.0,14.215209,China,Guangxi* [Kwangsi],,,,,,,Gold,0.7763863801956177
24.49926,111.49949,132.0,2.115602,China,Guangxi* [Kwangsi],,,,,,,,0.6940032243728638
24.49926,111.49949,132.0,2.115602,China,Guangxi* [Kwangsi],,,,,,,,0.6940032243728638
24.49926,111.49949,132.0,2.115602,China,Guangxi* [Kwangsi],,,,,,,,0.6940032243728638
37.51511,121.16584,98.0,6.5496364,China,Shandong [Shantung],,,,,,,Fluorine-Fluorite,0.36941787600517273
34.00856,75.31052,2191.0,17.436102,India,Jammu and Kashmir,,,,,,,,0.35183849930763245
28.29897,113.84942,141.0,13.66229,China,Hunan,,,,,,,Phosphorus-Phosphates,0.35533979535102844
28.29897,113.84942,141.0,13.66229,China,Hunan,,,,,,,Phosphorus-Phosphates,0.35533979535102844
17.73314,83.28355,17.0,0.92740995,India,Andhra Pradesh,,,,,,,Zinc,0.1603900045156479
29.16557,103.333,2230.0,9.857692,China,Sichuan [Szechwan],,,,,,,Phosphorus-Phosphates,0.7297074794769287
22.15943,85.5002,479.0,2.9545863,India,Orissa,,,,,,,,0.10181744396686554
38.49831,112.49938,1143.0,17.424868,China,Shanxi [Shansi],,,,,,,,0.510148823261261
25.49915,98.49984,2380.0,30.801994,China,Yunnan,,,,,,,,0.7948594093322754
10.10058,76.38371,15.0,3.8749108,India,Kerala,,,,,,,Phosphorus-Phosphates,0.5862569808959961
10.10058,76.38371,15.0,3.8749108,India,Kerala,,,,,,,Phosphorus-Phosphates,0.5862569808959961
10.10058,76.38371,15.0,3.8749108,India,Kerala,,,,,,,Phosphorus-Phosphates,0.5862569808959961
15.90003,73.81049,334.0,12.4726925,India,Maharashtra,,,,,,,,0.7972246408462524
15.90003,73.81049,334.0,12.4726925,India,Maharashtra,,,,,,,,0.7972246408462524
29.49886,109.49953,526.0,4.2546988,China,Hubei [Hupeh],,,,,,,,0.7856000065803528
29.49886,109.49953,526.0,4.2546988,China,Hubei [Hupeh],,,,,,,,0.7856000065803528
43.88147,126.58219,190.0,6.4728312,China,Jilin [Kirin],,,,,,,Aluminum,0.20376275479793549
18.42978,79.13036,269.0,1.9545046,India,Andhra Pradesh,,,,,,,,0.31150591373443604
21.85946,85.4302,544.0,8.87389,India,Orissa,,,,,,,,0.606274425983429
12.30036,99.16654,44.0,22.099543,Burma,,,,,,,,,0.7818539142608643
42.49821,124.49898,195.0,2.6794817,China,Liaoning,,,,,,,,0.2541455924510956
42.49821,124.49898,195.0,2.6794817,China,Liaoning,,,,,,,,0.2541455924510956
27.499,103.4997,2082.0,19.958687,China,Yunnan,,,,,,,Iron,0.6758422255516052
27.499,103.4997,2082.0,19.958687,China,Yunnan,,,,,,,Iron,0.6758422255516052
28.61563,77.21714,217.0,8.857697,India,,,,,,,,Vanadium,0.13125480711460114
23.49934,110.83282,139.0,15.206439,China,Guangxi* [Kwangsi],,,,,,,REE,0.8095721006393433
23.49934,110.83282,139.0,15.206439,China,Guangxi* [Kwangsi],,,,,,,REE,0.8095721006393433
23.49934,110.83282,139.0,15.206439,China,Guangxi* [Kwangsi],,,,,,,REE,0.8095721006393433
12.23367,79.08365,166.0,3.3941243,India,,,,,,,,Iron,0.31897908449172974
24.49924,105.49965,1194.0,26.798134,China,Yunnan,,,,,,,,0.8201991319656372
24.49924,105.49965,1194.0,26.798134,China,Yunnan,,,,,,,,0.8201991319656372
28.94894,117.14932,20.0,1.4081497,China,Jiangxi [Kiangsi],,,,,,,Gold,0.4397011697292328
31.01439,117.87959,6.0,2.3534405,China,Anhui [Anhwei],,,,,,,Copper,0.5981941223144531
22.17943,85.3302,492.0,17.731487,India,Bihar,,,,,,,,0.6950327754020691
22.17943,85.3302,492.0,17.731487,India,Bihar,,,,,,,,0.6950327754020691
21.34951,79.30036,299.0,3.5121322,India,Maharashtra,,,,,,,Manganese,0.5813153982162476
34.49857,118.49925,59.0,0.0,China,Jiangsu [Kiangsu],,,,,,,,0.46855291724205017
35.23289,111.99943,862.0,33.23059,China,Shanxi [Shansi],,,,,,,Copper,0.7517771124839783
25.59917,112.59946,381.0,3.0823557,China,Hunan,,,,,,,"Zinc, Lead",0.32964083552360535
34.25854,74.90054,1781.0,11.008692,India,Jammu and Kashmir,,,,,,,,0.29542967677116394
28.28229,117.18263,43.0,2.972466,China,Jiangxi [Kiangsi],,,,,,,Copper,0.2641906142234802
29.49892,121.49921,0.0,0.0,China,Zhejiang [Chekiang],,,,,,,,-0.38407620787620544
29.49892,121.49921,0.0,0.0,China,Zhejiang [Chekiang],,,,,,,,-0.38407620787620544
29.49892,121.49921,0.0,0.0,China,Zhejiang [Chekiang],,,,,,,,-0.38407620787620544
14.9801,79.50034,89.0,2.877936,India,Andhra Pradesh,,,,,,,,0.26880699396133423
14.9801,79.50034,89.0,2.877936,India,Andhra Pradesh,,,,,,,,0.26880699396133423
28.49892,103.4997,1342.0,39.391422,China,Yunnan,,,,,,,,0.8266384601593018
28.49892,103.4997,1342.0,39.391422,China,Yunnan,,,,,,,,0.8266384601593018
14.33346,98.49985,274.0,10.780334,Burma,,,,,,,,,0.8255952000617981
9.0007,76.50041,0.0,0.0,India,Kerala,,,,,,,Titanium,-0.20247362554073334
25.49917,109.49954,319.0,33.30838,China,Guangxi* [Kwangsi],,,,,,,,0.7636594772338867
15.0801,76.55042,570.0,0.92740995,India,Karnataka,,,,,,,,0.227084681391716
15.0801,76.55042,570.0,0.92740995,India,Karnataka,,,,,,,,0.227084681391716
15.0801,76.55042,570.0,0.92740995,India,Karnataka,,,,,,,,0.227084681391716
15.0801,76.55042,570.0,0.92740995,India,Karnataka,,,,,,,,0.227084681391716
15.0801,76.55042,570.0,0.92740995,India,Karnataka,,,,,,,,0.227084681391716
15.0801,76.55042,570.0,0.92740995,India,Karnataka,,,,,,,,0.227084681391716
15.0801,76.55042,570.0,0.92740995,India,Karnataka,,,,,,,,0.227084681391716
15.0801,76.55042,570.0,0.92740995,India,Karnataka,,,,,,,,0.227084681391716
34.49856,117.49927,98.0,2.7802885,China,Jiangsu [Kiangsu],,,,,,,,0.588652491569519
34.49856,117.49927,98.0,2.7802885,China,Jiangsu [Kiangsu],,,,,,,,0.588652491569519
34.49856,117.49927,98.0,2.7802885,China,Jiangsu [Kiangsu],,,,,,,,0.588652491569519
34.49856,117.49927,98.0,2.7802885,China,Jiangsu [Kiangsu],,,,,,,,0.588652491569519
34.49856,117.49927,98.0,2.7802885,China,Jiangsu [Kiangsu],,,,,,,,0.588652491569519
35.15489,111.28524,629.0,16.073355,China,Shanxi [Shansi],,,,,,,Copper,0.5189873576164246
28.46565,112.08276,66.0,7.6225905,China,Hunan,,,,,,,"Zinc, Lead",0.685825765132904
23.49934,111.4995,24.0,9.244681,China,Guangxi* [Kwangsi],,,,,,,,0.8593377470970154
23.49934,111.4995,24.0,9.244681,China,Guangxi* [Kwangsi],,,,,,,,0.8593377470970154
23.49934,111.4995,24.0,9.244681,China,Guangxi* [Kwangsi],,,,,,,,0.8593377470970154
20.85956,79.50036,253.0,4.3736496,India,Maharashtra,,,,,,,,0.3788965344429016
14.31017,76.51042,683.0,2.6637533,India,Karnataka,,,,,,,,0.26885902881622314
27.44902,76.26046,486.0,20.106682,India,Rajasthan,,,,,,,,0.19732195138931274
14.70013,78.81706,178.0,2.874218,India,Andhra Pradesh,,,,,,,,0.49780866503715515
27.49901,108.49956,1178.0,33.43157,China,Guizhou [Kweichow],,,,,,,,0.7923115491867065
27.49901,108.49956,1178.0,33.43157,China,Guizhou [Kweichow],,,,,,,,0.7923115491867065
31.84869,78.40042,4735.0,36.919594,India,Himachal Pradesh,,,,,,,,0.09853483736515045
11.58043,78.60036,229.0,2.6488478,India,,,,,,,,,0.28582635521888733
21.74947,86.16018,628.0,10.85266,India,Orissa,,,,,,,,0.752329409122467
37.49836,111.49942,1543.0,18.074614,China,Shanxi [Shansi],,,,,,,,0.3891625702381134
26.4991,112.58276,164.0,16.975998,China,Hunan,,,,,,,"Lead, Zinc",0.42951905727386475
38.49834,117.49923,3.0,1.8543341,China,Jiangxi [Kiangsi],,,,,,,,0.3218762278556824
41.7423,97.12986,1768.0,2.6515608,China,Gansu [Kansu],,,,,,,Copper,0.05395272374153137
7.71752,80.46701,138.0,2.633501,Sri Lanka,,,,,,,,Graphite,0.5753424763679504
25.03249,102.89972,2122.0,13.964049,China,Yunnan,,,,,,,Phosphorus-Phosphates,0.6781234741210938
46.31482,129.54876,100.0,1.3425883,China,Heilongjiang [Heilungkiang],,,,,,,Graphite,0.08351930230855942
18.65976,78.08039,397.0,2.0965145,India,Andhra Pradesh,,,,,,,,0.33049312233924866
18.65976,78.08039,397.0,2.0965145,India,Andhra Pradesh,,,,,,,,0.33049312233924866
18.65976,78.08039,397.0,2.0965145,India,Andhra Pradesh,,,,,,,,0.33049312233924866
27.78231,113.58272,130.0,3.4797075,China,Hunan,,,,,,,"Tin, Tantalum",0.6106870174407959
31.09881,121.3659,4.0,3.73638,China,Shanghai**,,,,,,,"Chromium, Ferrochrome",0.30203956365585327
22.14943,85.3502,482.0,5.0384192,India,Bihar,,,,,,,,0.5982552170753479
12.50034,98.83315,83.0,9.515822,Burma,,,,,,,,,0.885637104511261
24.34925,81.9003,333.0,1.3769286,India,Madhya Pradesh,,,,,,,,0.42846551537513733
41.49824,123.49902,66.0,2.4751425,China,Liaoning,,,,,,,Iron,0.43940269947052
41.49824,123.49902,66.0,2.4751425,China,Liaoning,,,,,,,Iron,0.43940269947052
41.49824,123.49902,66.0,2.4751425,China,Liaoning,,,,,,,Iron,0.43940269947052
